bedrooms,bathrooms,floors,waterfront,view,condition,basement,marla,price
3,2,2,0,0,3,0,7.30943137,11125000
3,2,2,0,0,3,0,7.30943137,11250000
3,2,2,0,0,3,0,7.30943137,14005000
3,2,1,0,0,3,1,7.30943137,6418750
3,2,1,0,0,3,1,7.30943137,12687500
3,2,2,0,0,4,0,7.30943137,16875000
3,2,1,0,0,4,1,7.30943137,19077525
3,2,1,0,0,5,1,7.30943137,19012500
4,2,1,0,0,3,1,7.30943137,15675000
4,2,2,0,0,3,1,7.30943137,14875000
4,2,2,0,0,3,0,7.30943137,6500000
4,2,2,0,0,3,0,7.30943137,13400000
2,2,1,0,0,5,1,7.30943137,11369750
4,3,2,0,0,3,0,7.30943137,0
4,3,1,0,0,3,1,7.30943137,6750000
4,2,2,0,2,4,1,7.30943137,16525000
3,2,1,0,1,3,1,7.30943137,8625000
4,2,2,0,0,4,1,7.30943137,11125000
3,2,2,0,0,3,0,7.30943137,4500000
4,2,2,0,0,4,0,7.327796776,6650000
4,2,2,0,0,3,0,7.346162181,20375000
3,2,2,0,0,3,0,7.346162181,14025000
3,2,1,0,0,3,0,7.346162181,14000000
3,2,1,0,0,3,1,7.346162181,9375000
3,2,2,0,0,4,0,7.346162181,5625000
3,2,1,0,0,4,1,7.346162181,8129700
3,2,1,0,0,4,1,7.346162181,10500000
3,2,1,0,0,4,1,7.346162181,13650000
3,2,1,0,0,4,1,7.346162181,16925000
3,2,1,0,0,4,0,7.346162181,9350000
3,2,1,0,0,5,1,7.346162181,14000000
4,2,2,0,0,5,1,7.346162181,10050000
4,2,2,0,0,5,1,7.346162181,13412500
4,2,1,0,0,4,0,7.346162181,7974725
4,2,1,0,0,4,1,7.346162181,7250000
4,2,1,0,0,3,1,7.346162181,5700000
4,2,2,0,0,3,0,7.346162181,6500000
4,2,2,0,0,3,0,7.346162181,7100000
4,2,2,0,0,3,0,7.346162181,8000000
4,2,2,0,0,3,0,7.346162181,10375000
4,2,2,0,0,3,0,7.346162181,11498750
4,2,2,0,0,3,0,7.346162181,12825000
5,2,1,0,0,4,1,7.346162181,0
5,2,2,0,0,4,0,7.346162181,14625000
4,1,2,0,0,3,1,7.346162181,11250000
4,3,2,0,0,3,0,7.346162181,5900000
5,2,2,0,2,4,1,7.346162181,17262500
4,2,1,0,2,3,1,7.346162181,11337500
4,2,1,0,4,4,1,7.346162181,20250000
3,2,1,0,2,4,1,7.346162181,11000000
4,2,2,0,0,3,0,7.379219911,7580250
3,2,2,0,0,3,1,7.382892992,10975000
3,2,2,0,0,3,1,7.382892992,11331150
3,2,1,0,0,3,1,7.382892992,10748750
3,2,1,0,0,3,1,7.382892992,14250000
3,2,1,0,0,5,1,7.382892992,17500000
4,2,2,0,0,4,0,7.382892992,8055000
4,2,2,0,0,4,0,7.382892992,14750000
4,2,1,0,0,4,1,7.382892992,9100000
3,2,2,0,0,3,0,7.382892992,15125000
4,2,1,0,0,3,1,7.382892992,11000000
4,2,1,0,0,3,1,7.382892992,12189625
4,2,2,0,0,3,0,7.382892992,7900000
4,2,2,0,0,3,0,7.382892992,18500000
4,2,1,0,2,5,1,7.382892992,24300000
4,2,1,0,0,3,1,7.382892992,5725000
3,2,2,0,0,3,0,7.382892992,8750000
3,2,2,0,0,3,0,7.382892992,12875000
3,3,2,1,4,3,0,7.401258398,24712500
3,2,3,0,3,3,0,7.419623803,18000000
3,2,2,0,3,3,1,7.419623803,35000000
3,2,1,0,0,3,1,7.419623803,12687500
3,2,2,0,0,3,0,7.419623803,13900000
3,2,1,0,0,4,1,7.419623803,7500000
3,2,1,0,0,4,1,7.419623803,11625000
4,2,2,0,0,5,1,7.419623803,13868225
4,2,1,0,0,4,0,7.419623803,9475000
4,2,1,0,0,4,1,7.419623803,7550000
4,2,1,0,0,4,1,7.419623803,11622500
4,2,1,0,0,4,1,7.419623803,13300000
4,2,2,0,0,3,0,7.419623803,6550000
4,2,2,0,0,3,0,7.419623803,8900000
4,2,2,0,0,3,0,7.419623803,10375000
5,2,1,0,0,3,1,7.419623803,6125000
5,2,2,0,0,4,0,7.419623803,12200000
4,3,1,0,0,3,1,7.419623803,14975000
4,3,1,0,0,5,1,7.419623803,12825000
4,3,1,0,0,4,1,7.419623803,13875000
3,3,1,0,0,5,1,7.419623803,12975000
2,1,1,0,3,4,1,7.419623803,18000000
5,2,2,0,0,3,0,7.437989208,6500000
4,2,1,0,0,4,0,7.456354614,6498750
3,2,2,0,0,3,0,7.456354614,6875000
3,2,2,0,0,3,0,7.456354614,15452000
3,2,2,0,0,3,1,7.456354614,11775000
3,2,1,0,0,3,1,7.456354614,10100000
3,2,2,0,0,4,0,7.456354614,13125000
3,2,2,0,0,4,0,7.456354614,17500000
3,2,1,0,0,4,1,7.456354614,5625000
3,2,1,0,0,4,1,7.456354614,14312500
3,2,1,0,0,4,1,7.456354614,14700000
3,2,1,0,0,4,0,7.456354614,11000000
4,2,2,0,0,4,1,7.456354614,20775000
4,2,2,0,0,4,0,7.456354614,12325000
4,2,1,0,0,4,0,7.456354614,8375000
4,2,1,0,0,4,1,7.456354614,13625000
4,2,1,0,0,3,1,7.456354614,8375000
4,2,2,0,0,3,1,7.456354614,6344475
4,2,2,0,0,3,0,7.456354614,4975000
4,2,2,0,0,3,0,7.456354614,6875000
4,2,2,0,0,3,0,7.456354614,13600000
3,3,2,0,0,4,0,7.456354614,17125000
2,1,1,1,4,5,1,7.471046938,13725000
3,2,1,0,0,4,0,7.493085425,8875000
3,2,1,0,0,5,1,7.493085425,13875000
4,2,2,0,0,4,0,7.493085425,9375000
4,2,2,0,0,4,0,7.493085425,11875000
4,2,1,0,0,4,1,7.493085425,12750000
4,2,1,0,0,3,1,7.493085425,12500000
4,2,2,0,0,3,0,7.493085425,8625000
4,2,2,0,0,3,0,7.493085425,8750000
4,2,2,0,0,3,0,7.493085425,8875000
3,2,1,0,0,3,1,7.493085425,8375000
4,2,2,0,0,3,0,7.493085425,12550000
4,2,2,0,0,3,0,7.493085425,13625000
6,2,1,0,0,4,0,7.493085425,7500000
5,3,1,0,0,4,1,7.493085425,11237500
2,2,2,1,3,4,0,7.493085425,15375000
3,2,2,0,0,3,0,7.493085425,13562500
3,2,2,0,0,3,0,7.493085425,14500000
3,2,1,0,0,3,1,7.493085425,6325000
4,2,2,0,0,3,0,7.493085425,11087500
4,3,2,0,0,4,1,7.529816236,18750000
4,2,2,0,2,3,1,7.529816236,9650000
4,2,1,0,3,3,1,7.529816236,19750000
3,2,1,0,3,3,1,7.529816236,16750000
3,2,1,0,0,3,1,7.529816236,13500000
3,2,2,0,0,3,0,7.529816236,17500000
3,2,1,0,0,3,0,7.529816236,7862500
3,2,1,0,0,3,1,7.529816236,16381875
3,2,1,0,0,3,1,7.529816236,18120000
3,2,1,0,0,4,1,7.529816236,10987500
3,2,1,0,0,4,1,7.529816236,14200000
3,2,1,0,0,4,0,7.529816236,17831250
3,2,1,0,0,2,0,7.529816236,15575000
4,2,2,0,0,5,1,7.529816236,12375000
4,2,2,0,0,4,0,7.529816236,13500000
4,2,1,0,0,4,1,7.529816236,11375000
4,2,1,0,0,3,1,7.529816236,6625000
4,2,2,0,0,3,0,7.529816236,6400000
4,2,2,0,0,3,0,7.529816236,9625000
4,2,2,0,0,3,0,7.529816236,13250000
4,2,2,0,0,3,0,7.529816236,15997200
2,2,1,0,0,4,0,7.529816236,13312500
5,2,1,0,0,3,1,7.529816236,5250000
4,3,1,0,0,4,1,7.529816236,12000000
4,2,2,0,0,3,0,7.537162398,8747500
4,2,1,0,0,3,1,7.566547047,15312500
3,2,2,0,0,3,0,7.566547047,5000000
3,2,2,0,0,3,0,7.566547047,6115375
3,2,2,0,0,3,0,7.566547047,10462500
3,2,1,0,0,3,0,7.566547047,11250000
3,2,1,0,0,3,1,7.566547047,11500000
3,2,1,0,0,3,1,7.566547047,14425000
3,2,1,0,0,4,1,7.566547047,7662500
3,2,1,0,0,4,1,7.566547047,15125000
3,2,1,0,0,4,1,7.566547047,15625000
3,2,1,0,0,4,1,7.566547047,22125000
3,2,1,0,0,4,0,7.566547047,22250000
4,2,1,0,0,5,1,7.566547047,17875000
4,2,1,0,0,4,1,7.566547047,6612500
4,2,1,0,0,4,1,7.566547047,13950000
4,2,1,0,0,4,1,7.566547047,16187500
4,2,1,0,0,3,1,7.566547047,10250000
4,2,1,0,0,3,1,7.566547047,14388750
4,2,1,0,0,3,1,7.566547047,16375000
5,2,1,0,0,3,1,7.566547047,6375000
5,2,2,0,0,3,0,7.566547047,14500000
2,1,1,0,0,3,1,7.566547047,6750000
4,2,2,0,0,4,0,7.595931695,5930700
3,2,1,0,0,4,1,7.603277858,7750000
3,2,1,0,0,4,1,7.603277858,13975000
3,2,2,0,0,5,1,7.603277858,21270750
4,2,2,0,0,4,0,7.603277858,7023175
4,2,2,0,0,4,0,7.603277858,10449650
4,2,1,0,0,4,1,7.603277858,19875000
4,2,1,0,0,3,1,7.603277858,11145000
3,2,2,0,0,3,0,7.603277858,13375000
4,2,2,0,0,3,0,7.603277858,6375000
4,2,2,0,0,3,0,7.603277858,7500000
4,2,2,0,0,3,0,7.603277858,8575000
4,2,2,0,0,3,0,7.603277858,14450000
5,2,1,0,0,4,1,7.603277858,15325000
4,1,1,0,0,3,1,7.603277858,12525000
4,3,1,0,0,5,1,7.603277858,9162500
3,2,2,0,0,3,0,7.603277858,14000000
3,2,2,0,0,3,0,7.603277858,8125000
3,2,2,0,0,3,0,7.603277858,14000000
3,4,2,0,0,3,0,7.640008668,8937500
3,4,3,0,4,3,0,7.640008668,17875000
3,2,2,0,0,3,0,7.640008668,7500000
3,2,2,0,0,3,0,7.640008668,7250000
3,2,2,0,0,3,1,7.640008668,6750000
3,2,1,0,0,3,0,7.640008668,8562500
3,2,1,0,0,3,0,7.640008668,20000000
3,2,1,0,0,3,1,7.640008668,9998750
3,2,1,0,0,4,1,7.640008668,15125000
3,2,1,0,0,5,1,7.640008668,17500000
4,2,1,0,0,4,1,7.640008668,4950000
4,2,1,0,0,4,1,7.640008668,7125000
4,2,1,0,0,4,1,7.640008668,11050000
4,2,1,0,0,3,1,7.640008668,6200000
2,2,1,0,0,5,1,7.640008668,18500000
5,2,1,0,0,5,1,7.640008668,6350000
4,1,2,0,0,5,1,7.640008668,0
4,1,1,0,0,3,1,7.640008668,12000000
4,3,2,0,0,3,0,7.640008668,23500000
5,3,2,0,0,3,0,7.640008668,13472200
3,3,2,0,0,3,0,7.640008668,20750000
4,2,1,0,0,3,1,7.658374074,14087500
4,2,1,0,0,5,1,7.676739479,11625000
3,2,2,0,0,3,0,7.676739479,7225000
3,2,2,0,0,3,0,7.676739479,10375000
3,2,2,0,0,3,0,7.676739479,12475000
3,2,2,0,0,3,0,7.676739479,14052500
3,2,2,0,0,3,1,7.676739479,21625000
3,2,1,0,0,3,0,7.676739479,9575000
3,2,1,0,0,3,1,7.676739479,12298750
3,2,1,0,0,3,1,7.676739479,13575000
3,2,2,0,0,4,0,7.676739479,34125000
3,2,1,0,0,4,1,7.676739479,7125000
4,2,2,0,0,5,1,7.676739479,15485000
4,2,2,0,0,4,1,7.676739479,12350000
4,2,1,0,0,4,0,7.676739479,16475000
4,2,1,0,0,4,1,7.676739479,14525000
4,2,1,0,0,3,1,7.676739479,5085000
4,2,2,0,0,3,0,7.676739479,7500000
4,2,2,0,0,3,0,7.676739479,8748750
4,2,2,0,0,3,0,7.676739479,13625000
4,2,2,0,0,3,0,7.676739479,15812500
5,2,2,0,0,3,0,7.676739479,0
3,3,1,0,0,3,1,7.676739479,7500000
3,3,2,0,0,3,0,7.676739479,10075000
5,3,1,0,0,3,1,7.71347029,8250000
4,2,1,0,0,3,1,7.71347029,18975000
4,2,2,0,0,3,0,7.71347029,0
4,2,2,0,0,3,0,7.71347029,6712500
4,2,2,0,0,3,0,7.71347029,8650000
4,1,1,0,0,4,1,7.71347029,7625000
4,1,1,0,0,3,1,7.71347029,52750000
4,3,2,0,0,4,1,7.71347029,16975000
5,3,1,0,0,3,1,7.71347029,7461250
4,2,1,0,0,3,1,7.71347029,9200000
3,3,2,0,0,3,1,7.71347029,13125000
5,4,2,0,0,3,1,7.71347029,7375000
3,4,2,0,0,3,0,7.71347029,8900000
3,2,2,0,2,3,0,7.71347029,12625000
4,2,1,0,0,4,1,7.71347029,11700000
4,2,1,0,0,4,1,7.71347029,10470000
4,2,1,0,0,5,1,7.71347029,11875000
4,2,2,0,0,3,0,7.731835696,8250000
3,1,1,0,0,5,1,7.750201101,11882500
4,3,1,0,0,3,1,7.750201101,10875000
4,3,2,0,2,4,1,7.750201101,15250000
3,2,2,0,0,3,0,7.750201101,13700000
3,2,2,0,0,3,0,7.750201101,8648750
3,2,2,0,0,3,0,7.750201101,15950000
3,2,2,0,0,4,0,7.750201101,7637375
3,2,2,0,0,4,0,7.750201101,8875000
3,2,2,0,0,4,0,7.750201101,11975000
3,2,1,0,0,4,1,7.750201101,5631975
3,2,1,0,0,4,0,7.750201101,18575000
3,2,1,0,0,5,1,7.750201101,12905000
3,2,2,0,0,5,0,7.750201101,28750000
4,2,2,0,0,4,0,7.750201101,14125000
4,2,2,0,0,4,0,7.750201101,16812500
4,2,1,0,0,4,0,7.750201101,14200000
4,2,1,0,0,4,1,7.750201101,11500000
4,2,1,0,0,3,1,7.750201101,8100000
4,2,2,0,0,3,0,7.750201101,14435950
4,2,2,0,0,3,0,7.750201101,15150000
2,2,1,0,0,2,0,7.750201101,10000000
5,2,2,0,0,3,0,7.786931912,10925000
3,2,2,0,0,3,0,7.786931912,8625000
3,2,2,0,0,3,0,7.786931912,12675000
3,2,2,0,0,3,0,7.786931912,13275000
3,2,2,0,0,3,0,7.786931912,13375000
3,2,1,0,0,3,0,7.786931912,5937025
3,2,1,0,0,3,0,7.786931912,8500000
3,2,1,0,0,3,1,7.786931912,8300000
3,2,2,0,0,4,0,7.786931912,20875000
3,2,1,0,0,4,1,7.786931912,11000000
4,2,2,0,0,4,0,7.786931912,6250000
4,2,1,0,0,4,1,7.786931912,11325000
4,2,1,0,0,4,1,7.786931912,12225000
4,2,1,0,0,4,1,7.786931912,18875000
4,2,1,0,0,3,1,7.786931912,12316250
4,2,2,0,0,3,0,7.786931912,8248750
4,2,2,0,0,3,0,7.786931912,14375000
4,2,2,0,0,3,0,7.786931912,30000000
5,2,2,0,0,5,0,7.786931912,7250000
5,2,1,0,0,4,1,7.786931912,9442275
3,1,1,0,0,4,1,7.786931912,7500000
4,2,1,0,1,3,1,7.786931912,14550000
3,2,1,0,0,3,1,7.823662723,7900000
3,2,1,0,0,4,0,7.823662723,22000000
4,2,2,0,0,4,0,7.823662723,21250000
4,2,1,0,0,4,1,7.823662723,7777500
4,2,1,0,0,4,1,7.823662723,18315000
4,2,1,0,0,3,1,7.823662723,6500000
4,2,1,0,0,3,1,7.823662723,14500000
4,2,2,0,0,3,0,7.823662723,23887500
3,2,1,0,0,4,1,7.823662723,13366000
3,2,2,0,0,3,0,7.823662723,8000000
5,2,2,0,0,5,1,7.823662723,15375000
4,3,1,0,0,5,1,7.823662723,15500000
5,3,1,0,0,3,1,7.823662723,8125000
3,4,2,0,2,5,1,7.823662723,20475000
2,2,2,0,4,4,1,7.823662723,0
3,2,1,0,2,3,1,7.823662723,14375000
3,2,2,0,0,3,0,7.838355047,15275000
4,2,2,0,0,3,0,7.860393534,10875000
3,2,2,0,0,3,0,7.860393534,10000000
3,2,2,0,0,3,0,7.860393534,10500000
3,2,2,0,0,3,0,7.860393534,16000000
3,2,2,0,0,3,0,7.860393534,19500000
3,2,1,0,0,3,1,7.860393534,16250000
3,2,1,0,0,4,1,7.860393534,8653750
3,2,1,0,0,4,1,7.860393534,17750000
3,2,1,0,0,5,1,7.860393534,12675000
4,2,2,0,0,3,0,7.860393534,12375000
5,2,1,0,0,3,1,7.860393534,13250000
1,2,1,0,0,3,1,7.860393534,11450000
4,3,2,0,0,3,0,7.860393534,8987500
4,3,1,0,0,3,1,7.860393534,10237500
4,2,2,0,0,3,0,7.897124345,9500000
3,2,2,0,0,3,0,7.897124345,9206250
3,2,2,0,0,3,0,7.897124345,11750000
3,2,1,0,0,3,1,7.897124345,11020625
4,2,2,0,0,4,0,7.897124345,7912500
4,2,2,0,0,4,0,7.897124345,15375000
4,2,2,0,0,4,0,7.897124345,15975000
4,2,1,0,0,4,1,7.897124345,13750000
4,2,1,0,0,3,1,7.897124345,9500000
4,2,1,0,0,3,1,7.897124345,12150000
3,2,2,0,0,3,0,7.897124345,8375000
4,2,2,0,0,3,0,7.897124345,9812500
4,2,2,0,0,3,0,7.897124345,10875000
4,2,2,0,0,3,0,7.897124345,15225000
4,2,2,0,0,3,0,7.897124345,16927500
2,2,1,0,0,3,0,7.897124345,18537500
5,2,1,0,0,4,1,7.897124345,6998750
6,2,1,0,0,3,1,7.897124345,18875000
3,1,1,0,0,3,0,7.897124345,7500000
4,3,1,0,0,5,1,7.897124345,10275000
4,2,2,0,0,3,0,7.933855156,9575000
3,2,2,0,0,3,1,7.933855156,9468750
3,2,1,0,0,4,1,7.933855156,20500000
4,2,1,0,0,5,1,7.933855156,18900000
4,2,2,0,0,4,0,7.933855156,21062500
4,2,1,0,0,4,1,7.933855156,11000000
4,2,1,0,0,4,1,7.933855156,11250000
4,2,1,0,0,3,1,7.933855156,11000000
4,2,1,0,0,3,0,7.933855156,14500000
4,2,2,0,0,3,0,7.933855156,5500000
2,2,1,0,0,3,0,7.933855156,17875000
5,2,2,0,0,3,0,7.933855156,12000000
2,1,1,0,0,3,1,7.933855156,7625000
4,3,1,0,0,3,1,7.933855156,13750000
4,2,2,0,1,4,0,7.933855156,21225000
3,2,1,0,2,4,1,7.933855156,16250000
4,3,2,0,0,3,0,7.944874399,6200000
3,2,1,0,0,3,1,7.970585967,12750000
4,2,1,0,0,4,1,7.970585967,12220000
4,2,1,0,0,3,1,7.970585967,13750000
4,2,2,0,0,3,0,7.970585967,11062500
4,2,2,0,0,3,0,7.970585967,14150000
4,3,1,0,0,4,1,7.970585967,14812500
3,2,2,0,0,3,0,7.970585967,15487500
3,3,1,0,0,4,1,7.970585967,7412500
5,3,2,0,0,4,1,7.970585967,18762500
3,3,2,0,0,5,1,7.970585967,21916250
4,2,1,0,2,4,1,7.970585967,0
4,2,1,0,3,3,1,7.970585967,10375000
3,2,1,1,2,3,1,7.970585967,28750000
3,2,2,0,0,3,0,7.970585967,8247500
3,2,2,0,0,3,0,7.970585967,11248750
4,3,2,0,0,4,1,7.970585967,20775000
6,3,2,0,0,3,0,8.007316778,5875000
3,2,2,0,2,4,1,8.007316778,13875000
4,2,1,0,0,4,1,8.007316778,0
3,2,2,0,0,3,0,8.007316778,8543750
3,2,1,0,0,3,1,8.007316778,12650000
3,2,1,0,0,4,1,8.007316778,8125000
3,2,1,0,0,4,1,8.007316778,10000000
3,2,1,0,0,4,1,8.007316778,13625000
3,2,1,0,0,5,1,8.007316778,19625000
4,2,2,0,0,4,1,8.007316778,16425000
4,2,2,0,0,4,0,8.007316778,11600000
4,2,1,0,0,4,0,8.007316778,12012500
4,2,1,0,0,4,1,8.007316778,13500000
4,2,1,0,0,3,1,8.007316778,5250000
4,2,1,0,0,3,1,8.007316778,10125000
4,2,1,0,0,3,1,8.007316778,13950000
4,2,2,0,0,3,0,8.007316778,15268750
5,2,2,0,0,3,0,8.007316778,7550000
3,3,1,0,0,4,1,8.007316778,14212500
4,2,1,0,0,4,1,8.044047588,17497500
3,2,2,0,0,3,0,8.044047588,16625000
3,2,1,0,0,3,1,8.044047588,322475000
3,2,2,0,0,4,0,8.044047588,8500000
3,2,1,0,0,4,0,8.044047588,7825000
4,2,2,0,0,5,0,8.044047588,23125000
4,2,1,0,0,4,1,8.044047588,7000000
4,2,1,0,0,4,1,8.044047588,15750000
3,2,2,0,0,3,0,8.044047588,12575000
4,2,2,0,0,3,1,8.044047588,21375000
5,2,1,0,0,5,1,8.044047588,15000000
4,3,2,0,0,3,0,8.044047588,9182500
5,3,1,0,0,5,1,8.044047588,11150000
5,3,2,0,0,5,1,8.044047588,14700000
4,2,1,0,2,3,0,8.044047588,12287500
3,2,1,0,1,4,1,8.044047588,13498750
4,2,2,0,0,3,0,8.051393751,3306250
3,2,2,0,0,3,0,8.080778399,10250000
3,2,2,0,0,3,0,8.080778399,4825000
3,2,2,0,0,3,0,8.080778399,8747500
3,2,2,0,0,3,0,8.080778399,10837500
3,2,2,0,0,3,1,8.080778399,26250000
3,2,1,0,0,5,1,8.080778399,9125000
3,2,1,0,0,5,1,8.080778399,17225000
4,2,2,0,0,5,1,8.080778399,7625000
4,2,1,0,0,5,1,8.080778399,9375000
4,2,2,0,0,5,1,8.080778399,17450000
4,2,2,0,0,5,1,8.080778399,23250000
4,2,1,0,0,3,1,8.080778399,6975000
4,2,2,0,0,3,0,8.080778399,5930700
4,2,2,0,0,3,0,8.080778399,7500000
2,2,1,0,0,3,1,8.080778399,7375000
5,2,2,0,0,5,1,8.080778399,13675000
4,3,1,0,0,3,0,8.080778399,7500000
4,3,1,0,0,4,1,8.080778399,12625000
3,3,1,0,0,4,1,8.080778399,8125000
3,3,1,0,0,3,1,8.080778399,10800000
2,2,1,0,3,3,0,8.080778399,0
3,2,2,0,2,3,0,8.080778399,12125000
3,2,2,0,2,3,0,8.080778399,14500000
3,2,1,0,1,3,1,8.080778399,27500000
3,2,2,0,1,3,0,8.080778399,30750000
5,2,1,0,0,3,1,8.11750921,11750000
4,2,2,0,0,4,0,8.11750921,13250000
4,2,1,0,0,3,1,8.11750921,7350000
4,2,2,0,0,3,0,8.11750921,9375000
3,2,2,0,0,3,0,8.11750921,13375000
4,2,2,0,0,3,0,8.11750921,9562500
4,2,2,0,0,3,0,8.11750921,16250000
2,2,1,0,0,3,0,8.11750921,20050000
3,2,2,0,0,3,0,8.11750921,8250000
3,3,2,0,0,3,0,8.11750921,5400000
4,2,1,0,2,4,1,8.11750921,8350000
4,2,1,0,1,4,1,8.11750921,19853850
3,2,1,0,0,3,1,8.11750921,15625000
3,2,2,0,0,4,0,8.11750921,6256250
3,2,1,0,0,4,1,8.11750921,5265350
3,2,2,0,0,5,0,8.11750921,19975000
4,2,2,0,0,4,0,8.11750921,7625000
3,3,2,0,0,5,1,8.154240021,14225000
5,3,1,0,0,3,1,8.154240021,10675000
3,3,2,0,0,3,1,8.154240021,20000000
4,2,2,0,3,4,0,8.154240021,12000000
3,2,1,0,2,4,1,8.154240021,21875000
4,2,2,0,0,3,0,8.154240021,8374750
3,2,2,0,0,3,1,8.154240021,12250000
3,2,1,0,0,3,1,8.154240021,8000000
3,2,1,0,0,3,1,8.154240021,8250000
3,2,1,0,0,3,1,8.154240021,10875000
3,2,2,0,0,4,0,8.154240021,8125000
3,2,1,0,0,4,0,8.154240021,10925000
4,2,2,0,0,4,0,8.154240021,8750000
4,2,1,0,0,4,1,8.154240021,12375000
4,2,1,0,0,4,1,8.154240021,23025000
4,2,2,0,0,3,0,8.154240021,9250000
4,2,2,0,0,3,0,8.154240021,10125000
4,2,2,0,0,3,0,8.154240021,14500000
2,2,2,0,0,3,0,8.154240021,35625000
5,2,1,0,0,4,1,8.154240021,7475000
5,2,2,0,0,3,1,8.154240021,15187500
6,2,1,0,0,3,0,8.154240021,6500000
4,2,2,0,0,4,0,8.190970832,8425000
3,2,2,0,0,3,0,8.190970832,12250000
3,2,2,0,0,3,0,8.190970832,25875000
3,2,2,0,0,4,0,8.190970832,15000000
4,2,1,0,0,5,1,8.190970832,13612500
4,2,2,0,0,5,0,8.190970832,20248750
4,2,2,0,0,5,1,8.190970832,22500000
3,2,2,0,0,3,0,8.190970832,9968750
4,2,1,0,0,4,1,8.190970832,10000000
4,2,1,0,0,4,1,8.190970832,14125000
4,2,2,0,0,3,0,8.190970832,6325000
5,2,1,0,0,3,1,8.190970832,12050000
4,3,2,0,0,3,0,8.190970832,11500000
4,3,1,0,0,3,1,8.190970832,10875000
3,2,2,0,0,3,0,8.220355481,8250000
4,2,1,0,0,4,1,8.227701643,5500000
3,2,2,0,0,3,1,8.227701643,12750000
3,2,1,0,0,3,1,8.227701643,11000000
3,2,2,0,0,5,0,8.227701643,13750000
3,2,2,0,0,5,1,8.227701643,18750000
3,2,2,0,0,3,0,8.227701643,9750000
3,2,2,0,0,2,1,8.227701643,8375000
4,2,1,0,0,5,1,8.227701643,11250000
4,2,2,0,0,4,0,8.227701643,12500000
4,2,2,0,0,4,0,8.227701643,14125000
3,2,2,0,0,3,0,8.227701643,10812500
4,2,1,0,0,3,0,8.227701643,14812500
4,2,2,0,0,3,0,8.227701643,9099750
4,2,2,0,0,3,0,8.227701643,12425000
5,2,1,0,0,3,1,8.227701643,11375000
5,2,1,0,0,3,1,8.227701643,11725000
4,3,2,0,0,3,0,8.227701643,8425000
4,3,2,0,0,4,0,8.227701643,14509475
4,3,2,0,0,4,1,8.227701643,29750000
3,2,2,0,0,3,0,8.235047805,7744500
3,2,2,0,0,3,0,8.235047805,8247500
3,2,1,0,0,4,1,8.264432454,14725000
3,2,2,0,0,3,0,8.264432454,7722500
3,2,2,0,0,3,0,8.264432454,8200000
3,2,2,0,0,3,0,8.264432454,9875000
3,2,2,0,0,3,0,8.264432454,11145950
3,2,1,0,0,3,0,8.264432454,8125000
3,2,1,0,0,4,1,8.264432454,15620000
4,2,1,0,0,5,1,8.264432454,13750000
4,2,1,0,0,4,1,8.264432454,8750000
4,2,2,0,0,3,0,8.264432454,8337250
4,2,2,0,0,3,0,8.264432454,11000000
4,2,2,0,0,3,0,8.264432454,14225000
4,2,2,0,0,3,0,8.264432454,15000000
4,3,2,0,0,3,1,8.264432454,26250000
4,3,1,0,0,3,1,8.264432454,16211875
4,3,1,0,0,4,1,8.264432454,8625000
5,3,1,0,0,3,1,8.290144022,8748750
3,2,2,0,0,3,0,8.301163265,7737200
3,2,2,0,0,3,0,8.301163265,13750000
3,2,2,0,0,3,0,8.301163265,15000000
3,2,1,0,0,3,1,8.301163265,10000000
3,2,1,0,0,3,1,8.301163265,13475000
4,2,2,0,0,4,1,8.301163265,14975000
4,2,1,0,0,4,0,8.301163265,23125000
4,2,1,0,0,3,1,8.301163265,15700000
4,2,2,0,0,3,0,8.301163265,14000000
4,2,2,0,0,3,0,8.301163265,15100000
2,2,1,0,0,3,0,8.301163265,13775000
2,2,2,0,2,3,1,8.301163265,16225000
4,2,1,0,1,4,1,8.301163265,16209000
4,2,2,0,0,4,0,8.301163265,7241475
4,2,1,0,0,5,1,8.337894076,18375000
3,2,2,0,0,3,0,8.337894076,14625000
3,2,1,0,0,3,1,8.337894076,8300000
3,2,1,0,0,3,1,8.337894076,17000000
3,2,1,0,0,4,1,8.337894076,16125000
3,2,1,0,0,4,0,8.337894076,20375000
4,2,1,0,0,5,1,8.337894076,15496250
4,2,1,0,0,3,1,8.337894076,11150000
5,2,2,0,0,3,0,8.337894076,7125000
4,3,1,0,0,4,1,8.337894076,12450000
3,3,2,0,0,3,1,8.337894076,16000000
3,2,1,0,1,4,1,8.374624887,11875000
3,2,2,0,0,3,1,8.374624887,12508100
3,2,2,0,0,3,1,8.374624887,14187500
4,2,2,0,0,4,0,8.374624887,10825000
4,2,1,0,0,3,1,8.374624887,15700000
4,2,2,0,0,3,0,8.374624887,8050000
4,2,2,0,0,3,0,8.374624887,8625000
4,2,2,0,0,3,0,8.374624887,11125000
4,2,2,0,0,3,0,8.374624887,13375000
2,2,2,0,0,3,0,8.374624887,21247500
2,2,1,0,0,3,0,8.374624887,20875000
5,2,2,0,0,3,0,8.374624887,9125000
4,3,1,0,0,5,0,8.374624887,12500000
4,3,2,0,0,4,1,8.374624887,13250000
3,3,1,0,0,5,1,8.374624887,21875000
5,3,1,0,0,3,1,8.374624887,10500000
